row_id,region,cluster_id,instance_type,deploy_channel,os_image,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,node_age_days,power_draw_watts,incident,split
5824,eu-west,eu-west-c25,r6i.2xlarge,beta,debian-12-v3,0.2902,0.338,5.868,110.52,0.6536,4,0.811,886.4,325.26,0,train
5825,eu-west,eu-west-c08,m6i.2xlarge,stable,debian-12-v1,0.6042,0.2924,7.819,563.72,0.1034,9,0.9027,61.8,353.8,0,test
5826,us-west,us-west-c03,t3.large,stable,ubuntu-22.04-v2,0.7358,0.3643,11.601,1213.22,0.5526,10,0.926,181.1,363.15,0,train
5827,ca-central,ca-central-c06,c6i.4xlarge,stable,debian-12-v3,0.345,0.1575,2.318,106.12,1.1995,0,0.8342,713.9,266.87,0,train
5828,ap-south,ap-south-c08,m6i.large,canary,ubuntu-24.04-v1,0.7656,0.708,7.44,676.22,0.4181,11,0.8539,147.6,369.01,1,test
5829,ap-south,ap-south-c09,r6i.2xlarge,stable,ubuntu-22.04-v3,0.3655,0.1673,5.92,558.62,1.0453,9,0.9451,189.4,297.89,1,train
5830,ap-northeast,ap-northeast-c12,c6i.xlarge,stable,debian-12-v1,0.6714,0.6507,5.64,577.64,0.0258,14,0.9454,44.5,360.59,0,train
5831,eu-central,eu-central-c12,m6i.large,beta,debian-12-v3,0.6979,0.4242,4.472,191.98,0.1253,0,0.7557,420.0,308.81,0,val
5832,ap-northeast,ap-northeast-c04,m6i.2xlarge,beta,ubuntu-22.04-v3,0.7591,0.4281,12.052,492.65,0.5418,2,0.9725,979.6,371.29,0,train
5833,me-central,me-central-c02,r6i.2xlarge,beta,ubuntu-22.04-v2,0.4926,0.6987,13.54,83.57,0.3703,6,0.8524,136.8,344.3,0,train
5834,eu-central,eu-central-c14,c6i.4xlarge,stable,ubuntu-22.04-v3,0.6634,0.3278,6.439,1589.05,0.2916,10,0.8598,1028.7,420.5,0,train
5835,ap-northeast,ap-northeast-c12,r6i.2xlarge,stable,debian-12-v1,0.784,0.6412,4.315,339.5,0.2408,5,0.9486,102.5,365.63,0,val
5836,us-west,us-west-c05,r6i.2xlarge,stable,al2023-v3,0.7301,0.4726,7.628,515.02,0.6075,7,0.9201,190.8,399.12,0,train
5837,us-west,us-west-c01,t3.large,canary,debian-12-v1,0.6047,0.5402,10.829,234.21,1.0388,5,0.9199,210.8,229.2,1,val
5838,eu-west,eu-west-c01,c6i.xlarge,canary,debian-12-v3,0.571,0.7031,7.679,113.53,0.6489,17,0.9657,233.2,323.04,0,val
5839,ap-northeast,ap-northeast-c12,m6i.large,beta,ubuntu-22.04-v1,0.442,0.3916,12.211,160.27,0.3576,17,0.8307,864.3,290.43,1,train
5840,ap-northeast,ap-northeast-c03,m6i.large,stable,debian-12-v1,0.6127,0.568,15.076,676.14,0.7407,19,0.8644,183.0,333.89,0,val
5841,eu-central,eu-central-c05,t3.large,stable,debian-12-v2,0.4827,0.2026,2.948,118.15,0.1042,1,0.8449,1211.8,231.97,0,train
5842,eu-west,eu-west-c20,c6i.xlarge,beta,ubuntu-24.04-v2,0.569,0.5849,9.314,416.24,1.3714,5,0.8153,250.9,316.06,0,train
5843,eu-central,eu-central-c05,m6i.large,stable,ubuntu-22.04-v3,0.5424,0.6886,5.697,157.16,0.5026,11,0.9138,114.8,307.82,1,train
5844,eu-central,eu-central-c12,t3.large,stable,ubuntu-24.04-v3,0.5951,0.3744,4.403,384.84,0.9539,7,0.8785,990.7,282.72,0,train
5845,us-west,us-west-c21,m6i.large,stable,ubuntu-24.04-v2,0.4641,0.2737,8.571,515.48,0.0429,10,0.9548,90.5,303.5,0,train
5846,us-west,us-west-c06,c6i.xlarge,beta,ubuntu-22.04-v1,0.6036,0.5311,15.918,782.27,0.6765,6,0.4898,1162.6,333.04,1,train
5847,me-central,me-central-c05,c6i.xlarge,beta,ubuntu-24.04-v1,0.682,0.6382,15.667,111.96,0.0225,5,0.8914,220.9,312.61,1,val
5848,us-east,us-east-c13,m6i.2xlarge,stable,ubuntu-22.04-v3,0.6472,0.3877,7.211,741.34,0.1182,7,0.8202,861.2,348.8,0,train
5849,ap-south,ap-south-c12,t3.large,stable,ubuntu-22.04-v3,0.651,0.3737,10.44,965.07,0.9744,16,0.8907,46.0,359.22,0,val
5850,eu-central,eu-central-c10,c6i.4xlarge,canary,al2023-v3,0.7697,0.4606,5.642,840.63,0.258,15,0.9852,36.7,441.38,0,train
5851,ap-northeast,ap-northeast-c10,c6i.xlarge,stable,ubuntu-22.04-v3,0.4088,0.4736,16.36,548.21,0.0237,16,0.7515,825.0,334.35,0,test
5852,eu-central,eu-central-c01,m6i.large,stable,ubuntu-24.04-v1,0.7683,0.603,6.962,118.9,1.1029,3,0.9231,189.1,332.66,0,val
5853,sa-east,sa-east-c12,c6i.xlarge,stable,al2023-v1,0.3918,0.1608,6.933,417.23,0.1843,10,0.8,743.7,318.81,1,val
5854,ca-central,ca-central-c09,t3.large,beta,debian-12-v2,0.6255,0.3968,10.901,496.66,1.4567,4,0.8569,1171.1,304.97,0,test
5855,us-east,us-east-c23,t3.large,stable,ubuntu-22.04-v3,0.5719,0.604,8.024,222.25,0.021,6,0.8791,971.8,272.91,0,train
5856,eu-central,eu-central-c05,t3.large,stable,debian-12-v1,0.5945,0.2977,11.684,765.38,1.0386,11,0.8662,45.0,329.51,0,val
5857,sa-east,sa-east-c00,c6i.xlarge,beta,ubuntu-24.04-v2,0.6578,0.4051,7.593,482.53,1.1257,2,0.6742,121.6,299.52,0,test
5858,eu-west,eu-west-c03,m6i.large,stable,ubuntu-24.04-v2,0.7891,0.6099,5.327,754.85,0.3235,12,0.9468,272.0,351.89,0,train
5859,us-east,us-east-c08,m6i.2xlarge,stable,debian-12-v3,0.9715,0.9701,25.207,958.43,0.0063,9,0.9164,1406.2,414.06,1,train
5860,eu-central,eu-central-c05,m6i.2xlarge,stable,ubuntu-24.04-v3,0.2044,0.338,6.351,43.64,0.4702,2,0.9215,1264.9,248.12,0,test
5861,us-east,us-east-c14,t3.large,canary,ubuntu-22.04-v2,0.8702,0.7809,14.054,1569.19,1.3586,29,0.8027,953.8,454.91,1,test
5862,eu-west,eu-west-c19,r6i.2xlarge,stable,debian-12-v1,0.5825,0.2609,3.255,790.03,0.2308,6,0.8277,137.2,388.77,0,train
5863,us-west,us-west-c06,m6i.large,beta,ubuntu-22.04-v3,0.4374,0.2249,11.885,471.29,0.0351,7,0.8742,148.2,273.83,0,train
5864,af-south,af-south-c06,m6i.2xlarge,stable,ubuntu-22.04-v3,0.5569,0.7076,11.136,102.56,1.0304,7,0.8777,62.6,323.22,0,train
5865,eu-west,eu-west-c21,r6i.2xlarge,stable,al2023-v3,0.5711,0.3459,4.667,75.98,0.005,0,0.8895,98.3,319.51,1,test
5866,ca-central,ca-central-c13,r6i.2xlarge,canary,al2023-v1,0.8112,0.5838,9.437,158.62,1.1734,5,0.9588,177.4,362.3,0,val
5867,ca-central,ca-central-c10,m6i.large,stable,debian-12-v2,0.4729,0.1299,10.863,175.43,1.0125,9,0.9865,75.4,294.9,0,test
5868,me-central,me-central-c06,m6i.large,canary,ubuntu-22.04-v2,0.6545,0.6922,11.181,539.35,0.2571,15,0.9737,127.9,349.0,1,train
5869,ca-central,ca-central-c09,c6i.4xlarge,canary,ubuntu-24.04-v1,0.7387,0.6481,6.484,97.36,0.0258,0,0.951,965.0,360.24,0,test
5870,af-south,af-south-c08,m6i.large,stable,debian-12-v1,0.2816,0.2481,11.616,140.01,0.0378,13,0.9039,860.3,292.91,0,train
5871,ap-south,ap-south-c10,c6i.xlarge,stable,ubuntu-22.04-v3,0.6726,0.5868,4.294,182.78,0.003,4,0.8941,173.2,279.6,0,val
5872,sa-east,sa-east-c07,m6i.2xlarge,stable,debian-12-v3,0.8274,0.7021,6.191,142.23,0.4191,3,0.9634,99.6,362.67,0,val
5873,us-east,us-east-c26,m6i.large,stable,ubuntu-22.04-v3,0.6045,0.6361,9.572,613.04,0.7026,12,0.8313,165.2,327.03,0,test
5874,af-south,af-south-c08,m6i.large,stable,debian-12-v1,0.6154,0.3875,7.457,94.43,0.3723,2,0.9543,132.9,292.0,0,train
5875,ap-south,ap-south-c12,c6i.4xlarge,beta,ubuntu-22.04-v3,0.6469,0.4133,8.023,648.78,0.0788,10,0.8928,114.6,391.87,0,test
5876,us-west,us-west-c06,t3.large,beta,debian-12-v2,0.6367,0.2948,3.909,353.01,0.027,1,0.7766,55.5,283.17,1,train
5877,us-east,us-east-c13,m6i.large,beta,al2023-v2,0.5781,0.2382,13.722,835.11,1.4237,10,0.7039,831.0,337.29,0,train
5878,af-south,af-south-c06,m6i.2xlarge,canary,debian-12-v3,0.5823,0.4718,4.685,581.92,0.037,6,0.8032,911.5,375.99,0,train
5879,us-west,us-west-c06,r6i.2xlarge,beta,debian-12-v1,0.7261,0.6332,5.539,1150.02,0.0063,18,0.8302,152.0,445.09,0,val
5880,us-east,us-east-c01,c6i.xlarge,stable,debian-12-v1,0.6607,0.4519,6.156,1094.53,0.0294,10,0.7642,953.3,384.29,0,train
5881,us-east,us-east-c13,m6i.2xlarge,canary,ubuntu-22.04-v3,0.342,0.3873,2.641,92.39,0.1736,2,0.8747,766.2,266.8,0,train
5882,us-west,us-west-c01,t3.large,canary,ubuntu-22.04-v3,0.6998,0.4212,34.96,911.06,0.9105,18,0.9352,1149.6,378.02,0,train
5883,ca-central,ca-central-c09,m6i.large,stable,al2023-v3,0.4759,0.2993,4.67,105.34,1.313,2,0.9648,51.0,253.95,0,test
5884,ap-south,ap-south-c21,t3.large,stable,debian-12-v3,0.8639,0.81,6.379,639.12,0.0357,11,0.8848,84.5,357.46,0,test
5885,sa-east,sa-east-c07,c6i.4xlarge,stable,al2023-v3,0.6515,0.7308,10.232,118.38,2.143,12,0.9109,188.9,359.25,1,train
5886,eu-central,eu-central-c10,c6i.4xlarge,stable,ubuntu-22.04-v1,0.6768,0.6173,12.528,439.57,0.2867,12,0.9037,395.7,386.59,0,train
5887,sa-east,sa-east-c05,c6i.4xlarge,stable,ubuntu-22.04-v3,0.5664,0.7304,16.016,165.59,0.7488,10,0.9773,78.2,366.14,1,train
5888,ap-northeast,ap-northeast-c12,r6i.2xlarge,canary,debian-12-v1,0.5611,0.8338,5.006,60.05,0.7233,4,0.9466,1477.7,298.63,0,train
5889,eu-west,eu-west-c25,m6i.large,stable,al2023-v1,0.6823,0.795,12.211,506.45,0.0558,28,0.9488,234.1,360.19,0,val
5890,ap-northeast,ap-northeast-c08,m6i.large,beta,ubuntu-22.04-v3,0.8006,0.4581,7.694,969.53,0.2921,8,0.8762,674.9,379.41,0,train
5891,us-east,us-east-c03,c6i.xlarge,stable,ubuntu-24.04-v1,0.6286,0.5066,8.692,490.87,0.3527,8,0.859,271.3,300.53,0,train
5892,eu-west,eu-west-c19,m6i.large,canary,ubuntu-24.04-v3,0.6083,0.3043,5.703,611.86,2.0174,11,0.9702,158.0,353.06,1,train
5893,eu-west,eu-west-c08,c6i.xlarge,beta,debian-12-v2,0.7414,0.6666,7.979,911.44,0.7758,13,0.6738,139.5,374.6,1,val
5894,us-west,us-west-c01,m6i.2xlarge,stable,debian-12-v1,0.2999,0.137,14.84,672.76,0.2569,8,0.8316,64.0,319.9,0,train
5895,me-central,me-central-c02,r6i.2xlarge,beta,al2023-v1,0.6384,0.4573,13.367,469.53,1.3585,12,0.9074,90.4,353.81,0,train
5896,sa-east,sa-east-c00,m6i.large,beta,ubuntu-22.04-v3,0.7429,0.5172,10.125,1163.33,1.0863,13,0.9696,172.6,374.79,1,train
5897,me-central,me-central-c02,c6i.xlarge,beta,ubuntu-24.04-v2,0.3083,0.1731,16.469,939.25,0.373,21,0.7526,154.9,325.49,1,train
5898,ap-south,ap-south-c19,c6i.xlarge,beta,ubuntu-22.04-v3,0.7685,0.6988,6.123,141.29,0.5089,3,0.7993,844.7,323.41,0,train
5899,us-east,us-east-c08,c6i.xlarge,beta,al2023-v3,0.5088,0.5041,18.007,89.53,1.4819,9,0.9188,107.5,279.01,0,train
5900,eu-central,eu-central-c11,t3.large,stable,al2023-v1,0.6884,0.5177,6.752,572.62,0.6767,9,0.8834,100.2,366.96,0,test
5901,ap-south,ap-south-c08,m6i.large,beta,al2023-v2,0.3929,0.4096,5.269,110.66,0.171,6,0.9506,198.2,268.89,0,train
5902,us-west,us-west-c06,m6i.large,stable,ubuntu-24.04-v2,0.7809,0.8341,12.895,679.67,0.4221,26,0.9145,172.3,422.84,1,val
5903,ap-northeast,ap-northeast-c10,c6i.xlarge,beta,debian-12-v1,0.4482,0.3016,5.545,123.21,1.343,4,0.9441,98.7,279.81,0,train
5904,sa-east,sa-east-c00,c6i.xlarge,stable,ubuntu-24.04-v1,0.73,0.3703,7.441,1485.2,0.0412,12,0.6101,278.2,399.04,0,train
5905,eu-west,eu-west-c19,m6i.large,canary,ubuntu-22.04-v3,0.5725,0.7286,7.906,94.82,0.1129,9,0.8396,176.3,304.28,0,test
5906,me-central,me-central-c01,m6i.2xlarge,stable,ubuntu-24.04-v3,0.8789,0.7452,4.688,743.18,0.1377,8,0.8353,135.6,384.09,0,train
5907,af-south,af-south-c02,m6i.large,beta,debian-12-v1,0.8041,0.6005,6.399,678.03,0.4983,7,0.8387,1210.6,378.57,1,test
5908,eu-central,eu-central-c01,c6i.xlarge,beta,debian-12-v3,0.5074,0.6014,6.736,132.62,1.4087,13,0.94,630.7,316.14,0,train
5909,eu-central,eu-central-c12,m6i.2xlarge,beta,ubuntu-24.04-v1,0.3315,0.3467,8.054,402.75,0.5594,8,0.7051,1100.4,315.87,1,train
5910,ap-south,ap-south-c12,c6i.4xlarge,beta,ubuntu-22.04-v3,0.2395,0.1446,3.691,91.49,0.4499,9,0.9866,98.4,294.5,0,test
5911,us-west,us-west-c01,c6i.xlarge,stable,ubuntu-22.04-v1,0.7781,0.7407,10.483,402.74,0.0046,7,0.9429,139.1,364.28,0,val
5912,ca-central,ca-central-c07,t3.large,stable,ubuntu-24.04-v1,0.7592,0.8239,15.043,109.94,0.5418,3,0.7942,254.9,313.55,1,train
5913,us-west,us-west-c05,m6i.2xlarge,beta,debian-12-v1,0.741,0.439,4.081,699.76,0.0032,4,0.9628,143.6,347.54,0,train
5914,us-east,us-east-c14,m6i.2xlarge,stable,al2023-v2,0.445,0.07,21.975,159.5,3.4687,3,0.9265,1039.4,292.76,0,train
5915,eu-west,eu-west-c08,m6i.2xlarge,beta,ubuntu-22.04-v3,0.7729,0.6003,4.645,160.43,0.95,4,0.9305,136.8,371.94,0,train
5916,me-central,me-central-c03,c6i.xlarge,stable,ubuntu-24.04-v1,0.619,0.3144,5.649,831.44,0.0528,10,0.9569,84.8,384.91,0,train
5917,eu-central,eu-central-c05,m6i.large,stable,ubuntu-24.04-v1,0.7137,0.4796,8.054,1230.52,0.1582,15,0.9071,242.7,369.82,0,train
5918,eu-west,eu-west-c19,t3.large,beta,ubuntu-24.04-v3,0.5173,0.8628,13.169,100.51,0.0003,13,0.8698,518.6,302.58,0,train
5919,us-west,us-west-c06,m6i.large,stable,al2023-v2,0.4058,0.5888,6.87,180.08,0.0498,15,0.8756,164.1,279.3,0,val
5920,us-east,us-east-c21,m6i.large,beta,al2023-v1,0.4735,0.353,16.428,386.34,0.5959,11,0.9225,54.3,285.89,1,test
5921,ap-northeast,ap-northeast-c12,m6i.2xlarge,stable,ubuntu-24.04-v3,0.6301,0.491,2.845,717.63,0.0366,10,0.8943,88.8,399.32,0,val
5922,sa-east,sa-east-c12,m6i.2xlarge,canary,debian-12-v2,0.7478,0.5249,2.596,787.84,0.3276,8,0.9435,101.9,388.71,1,train
5923,eu-west,eu-west-c19,t3.large,stable,ubuntu-24.04-v2,0.3882,0.4186,9.658,106.25,0.2836,6,0.7769,239.1,274.72,0,train
5924,us-east,us-east-c05,m6i.large,stable,debian-12-v1,0.6435,0.6648,10.968,489.12,0.4025,20,0.9796,195.7,361.78,0,test
5925,ca-central,ca-central-c10,c6i.4xlarge,canary,al2023-v1,0.9136,0.4562,4.77,1074.29,0.3997,4,0.8983,73.0,436.49,0,train
5926,ap-northeast,ap-northeast-c13,t3.large,stable,ubuntu-24.04-v3,0.4937,0.5875,6.298,508.32,0.1653,17,0.9724,123.0,340.4,0,train
5927,ap-northeast,ap-northeast-c12,t3.large,canary,ubuntu-24.04-v1,0.4322,0.2942,5.541,111.14,0.4467,5,0.9856,247.9,251.54,0,val
5928,us-west,us-west-c04,m6i.large,beta,al2023-v3,0.6695,0.6197,7.913,763.59,0.5014,14,0.8727,1183.3,371.47,0,test
5929,eu-west,eu-west-c19,m6i.large,stable,al2023-v2,0.466,0.5185,6.009,74.01,0.2286,4,0.9679,140.6,250.74,0,train
5930,sa-east,sa-east-c07,r6i.2xlarge,stable,debian-12-v1,0.6412,0.4622,4.423,969.82,0.1999,14,0.9663,489.5,394.17,0,train
5931,me-central,me-central-c00,m6i.2xlarge,beta,al2023-v3,0.6281,0.4844,6.691,131.08,0.0413,4,0.9137,856.3,312.9,0,train
5932,ap-south,ap-south-c09,c6i.4xlarge,stable,debian-12-v1,0.4576,0.3878,8.582,160.65,0.2397,12,0.9176,183.2,322.98,0,val
5933,ap-south,ap-south-c12,c6i.xlarge,stable,debian-12-v1,0.8414,0.7171,12.687,429.98,1.0038,6,0.811,99.8,359.43,1,train
5934,sa-east,sa-east-c00,c6i.4xlarge,canary,al2023-v2,0.6199,0.1784,7.213,97.35,0.9484,0,0.9703,793.4,339.7,0,test
5935,sa-east,sa-east-c12,m6i.large,stable,ubuntu-24.04-v2,0.4727,0.4048,6.614,422.94,0.0118,12,0.9083,131.0,301.15,0,train
5936,me-central,me-central-c05,c6i.4xlarge,stable,al2023-v1,0.5884,0.3799,10.6,496.68,0.5544,8,0.9198,175.7,386.75,0,train
5937,eu-west,eu-west-c19,c6i.xlarge,beta,debian-12-v1,0.682,0.3792,5.454,1171.85,0.7593,8,0.9155,181.6,398.91,0,test
5938,us-west,us-west-c06,c6i.xlarge,stable,ubuntu-22.04-v3,0.686,0.5201,4.762,953.5,0.0348,11,0.9683,135.7,373.1,0,train
5939,eu-central,eu-central-c05,r6i.2xlarge,stable,ubuntu-24.04-v2,0.7369,0.4719,12.323,193.79,0.816,7,0.9455,156.1,369.64,0,train
5940,ap-south,ap-south-c08,r6i.2xlarge,stable,debian-12-v2,0.3149,0.3719,7.978,97.12,0.8158,9,0.9637,361.6,324.31,0,train
5941,sa-east,sa-east-c00,m6i.2xlarge,canary,ubuntu-24.04-v3,0.4976,0.3145,2.557,692.78,0.0072,11,0.9099,112.7,356.23,0,train
5942,us-west,us-west-c06,m6i.large,stable,ubuntu-24.04-v1,0.3789,0.4353,5.389,133.1,0.2916,11,0.9239,197.2,278.95,0,test
5943,ap-northeast,ap-northeast-c10,m6i.large,stable,ubuntu-24.04-v1,0.5488,0.6471,11.232,189.22,0.0411,8,0.8495,146.1,326.5,0,train
5944,eu-west,eu-west-c10,m6i.large,canary,debian-12-v1,0.4359,0.5471,10.472,137.9,0.0893,6,0.9382,910.6,257.33,0,train
5945,af-south,af-south-c08,c6i.xlarge,stable,al2023-v1,0.7024,0.4303,5.017,637.11,0.9064,6,0.9053,92.5,348.41,0,test
5946,us-east,us-east-c20,r6i.2xlarge,beta,al2023-v3,0.8769,0.9024,12.715,827.66,1.5856,17,0.8887,490.4,441.75,1,train
5947,sa-east,sa-east-c10,c6i.xlarge,beta,ubuntu-24.04-v3,0.719,0.6384,11.195,744.78,0.6074,15,0.9334,96.6,387.38,1,train
5948,us-east,us-east-c21,c6i.xlarge,stable,debian-12-v1,0.4687,0.2481,4.52,73.28,0.1979,0,0.9289,126.0,254.25,0,val
5949,eu-central,eu-central-c12,m6i.2xlarge,stable,ubuntu-22.04-v3,0.6904,0.3448,10.356,1053.08,0.9591,11,0.8452,197.4,418.74,1,test
5950,us-east,us-east-c25,c6i.xlarge,beta,ubuntu-22.04-v2,0.3217,0.1318,5.462,109.93,0.5134,4,0.9376,75.7,246.29,0,train
5951,us-east,us-east-c19,m6i.large,stable,ubuntu-22.04-v2,0.6234,0.4834,10.487,719.64,0.3275,16,0.8855,169.0,370.79,0,val
5952,us-west,us-west-c05,m6i.2xlarge,stable,ubuntu-24.04-v3,0.7443,0.3387,3.126,231.75,0.905,4,0.9676,121.9,339.48,0,test
5953,ca-central,ca-central-c09,m6i.large,stable,debian-12-v3,0.7154,0.4913,10.575,869.02,0.5565,8,0.875,88.9,348.18,0,train
5954,eu-west,eu-west-c25,t3.large,beta,debian-12-v1,0.5379,0.4258,24.316,102.71,1.0237,5,0.815,190.7,273.7,1,val
5955,sa-east,sa-east-c11,m6i.large,stable,al2023-v1,0.5869,0.5024,6.316,207.79,0.195,14,0.9685,266.7,306.32,0,train
5956,eu-west,eu-west-c08,t3.large,canary,ubuntu-22.04-v2,0.5233,0.3895,8.921,1146.6,0.289,13,0.5429,1230.7,322.3,1,val
5957,ca-central,ca-central-c06,c6i.4xlarge,canary,debian-12-v1,0.3396,0.1493,4.837,86.73,0.6923,4,0.9732,364.2,312.18,0,train
5958,eu-central,eu-central-c01,c6i.4xlarge,stable,ubuntu-22.04-v2,0.4856,0.5607,11.79,652.6,0.8576,12,0.6512,929.9,367.79,1,train
5959,us-west,us-west-c03,c6i.xlarge,stable,ubuntu-22.04-v3,0.6689,0.4166,26.805,81.91,1.7976,6,0.9659,97.5,325.65,0,train
5960,af-south,af-south-c01,t3.large,stable,ubuntu-24.04-v1,0.2209,0.3415,4.676,48.6,0.3442,2,0.9765,222.4,205.71,0,train
5961,ap-northeast,ap-northeast-c10,m6i.2xlarge,stable,ubuntu-22.04-v1,0.5561,0.4511,7.562,682.11,0.2939,14,0.8781,299.3,393.32,0,train
5962,eu-west,eu-west-c01,t3.large,stable,debian-12-v3,0.7012,0.4749,7.864,209.15,0.6267,6,0.9495,48.3,314.77,0,train
5963,ap-south,ap-south-c12,r6i.2xlarge,beta,debian-12-v2,0.5337,0.6904,4.905,133.25,0.1568,7,0.7903,149.2,333.77,0,test
5964,ap-south,ap-south-c10,m6i.large,stable,ubuntu-24.04-v3,0.3246,0.1432,8.984,1036.96,1.3699,16,0.8561,200.1,319.96,1,test
5965,ap-south,ap-south-c08,t3.large,stable,al2023-v2,0.7262,0.4904,8.857,677.35,0.1835,10,0.8966,44.9,352.68,0,train
5966,us-west,us-west-c06,m6i.2xlarge,stable,debian-12-v1,0.7564,0.708,9.476,249.91,0.7652,6,0.7651,209.3,353.39,0,val
5967,us-west,us-west-c05,r6i.2xlarge,beta,ubuntu-22.04-v3,0.648,0.5136,4.617,824.35,0.7269,22,0.9829,104.7,409.15,0,val
5968,us-west,us-west-c06,t3.large,stable,ubuntu-22.04-v1,0.5262,0.4962,3.231,180.05,0.0024,5,0.8854,217.1,270.31,0,test
5969,sa-east,sa-east-c07,c6i.4xlarge,stable,ubuntu-24.04-v2,0.727,0.5814,5.278,855.82,0.0807,12,0.8495,146.0,405.72,0,train
5970,eu-central,eu-central-c01,m6i.2xlarge,stable,ubuntu-24.04-v3,0.6214,0.4483,3.228,741.07,0.1521,13,0.9181,399.5,347.85,0,test
5971,us-west,us-west-c05,m6i.large,canary,ubuntu-22.04-v3,0.78,0.3833,13.14,1020.8,0.1533,12,0.9185,521.3,384.83,0,train
5972,us-east,us-east-c04,m6i.large,beta,ubuntu-24.04-v1,0.4265,0.2936,6.823,176.0,2.099,8,0.9339,123.3,297.96,0,train
5973,eu-central,eu-central-c12,m6i.large,stable,debian-12-v2,0.6137,0.5693,8.287,570.61,0.1436,16,0.91,55.2,326.32,0,train
5974,us-east,us-east-c26,c6i.4xlarge,stable,debian-12-v3,0.6441,0.4172,5.028,734.34,0.0421,8,0.8513,162.6,409.05,0,test
5975,us-west,us-west-c00,c6i.xlarge,beta,ubuntu-22.04-v1,0.7474,0.5666,4.862,760.87,0.846,10,0.923,98.1,379.97,0,val
5976,us-east,us-east-c25,c6i.4xlarge,stable,ubuntu-22.04-v2,0.3444,0.2695,12.47,67.59,1.6146,4,0.9648,256.0,303.71,0,train
5977,eu-west,eu-west-c19,m6i.2xlarge,stable,al2023-v2,0.5002,0.3635,11.417,153.44,1.5606,8,0.8048,1071.7,327.82,0,train
5978,af-south,af-south-c08,c6i.xlarge,stable,ubuntu-22.04-v2,0.6168,0.5206,3.007,174.75,0.0027,2,0.909,902.4,288.96,0,train
5979,ap-south,ap-south-c03,m6i.large,stable,al2023-v2,0.4891,0.357,5.401,92.32,1.8774,5,0.9398,100.8,277.34,0,train
5980,us-east,us-east-c07,m6i.2xlarge,stable,al2023-v2,0.8199,0.4388,9.516,583.98,1.1254,6,0.9641,133.3,394.39,1,val
5981,us-east,us-east-c04,r6i.2xlarge,stable,ubuntu-22.04-v3,0.8644,0.5698,14.952,763.62,0.3863,8,0.8879,48.2,380.6,0,train
5982,eu-west,eu-west-c19,c6i.xlarge,stable,ubuntu-24.04-v2,0.4285,0.293,17.293,127.04,1.1181,10,0.9894,203.6,308.16,0,train
5983,ap-south,ap-south-c12,t3.large,stable,debian-12-v2,0.5268,0.489,6.515,414.87,0.0132,9,0.8517,39.2,265.55,0,train
5984,af-south,af-south-c07,r6i.2xlarge,beta,ubuntu-22.04-v2,0.8179,0.6756,5.747,688.48,0.0677,6,0.9124,124.0,403.04,1,val
5985,sa-east,sa-east-c00,t3.large,beta,al2023-v2,0.4814,0.7142,8.468,569.47,0.2713,25,0.9113,885.7,348.9,0,test
5986,me-central,me-central-c05,m6i.2xlarge,stable,debian-12-v3,0.4945,0.4703,8.694,162.41,0.0387,10,0.7707,111.5,304.0,0,train
5987,eu-central,eu-central-c10,c6i.xlarge,stable,ubuntu-22.04-v1,0.7677,0.6046,23.764,848.47,1.7815,18,0.8657,122.5,407.17,1,val
5988,us-east,us-east-c26,r6i.2xlarge,stable,ubuntu-22.04-v1,0.6436,0.3819,16.433,430.85,0.809,10,0.9205,89.3,342.61,0,val
5989,us-east,us-east-c07,m6i.2xlarge,stable,ubuntu-22.04-v1,0.8911,0.7805,14.337,573.9,1.057,5,0.961,95.0,375.84,0,train
5990,us-west,us-west-c06,c6i.xlarge,stable,al2023-v3,0.4712,0.3549,8.22,123.94,0.208,6,0.9602,217.1,251.18,0,train
5991,ap-south,ap-south-c15,t3.large,stable,al2023-v2,0.7469,0.42,5.11,437.15,0.3074,1,0.9492,745.9,296.43,0,test
5992,ap-south,ap-south-c21,m6i.large,stable,al2023-v2,0.4939,0.6232,6.612,45.73,0.1082,2,0.9602,229.0,265.12,0,test
5993,us-east,us-east-c22,m6i.2xlarge,stable,ubuntu-24.04-v3,0.5133,0.3076,4.522,577.73,0.1643,5,0.6976,80.1,331.58,0,train
5994,ap-northeast,ap-northeast-c02,c6i.xlarge,stable,ubuntu-22.04-v1,0.4916,0.1661,29.028,394.94,2.9727,13,0.9787,565.1,302.81,0,train
5995,us-west,us-west-c06,c6i.xlarge,beta,ubuntu-24.04-v2,0.8478,0.8095,14.277,597.08,2.8358,19,0.9614,94.7,384.11,1,train
5996,ap-south,ap-south-c21,c6i.xlarge,stable,debian-12-v2,0.4984,0.519,4.724,110.72,0.2677,3,0.9464,414.6,288.11,0,train
5997,eu-central,eu-central-c01,t3.large,stable,debian-12-v2,0.8211,0.5831,3.2,688.76,0.057,7,0.9285,1013.0,355.02,0,train
5998,eu-central,eu-central-c10,r6i.2xlarge,stable,ubuntu-22.04-v2,0.802,0.7372,13.576,614.41,0.3447,13,0.8871,73.7,370.78,1,train
5999,ap-south,ap-south-c08,m6i.large,stable,ubuntu-22.04-v2,0.2804,0.348,9.386,380.77,0.5224,17,0.9013,84.1,284.31,0,test
